        0.477019        0.055708      -13.340707     -252.692900        0.000000        0.000000        0.000000
        0.478998        0.028915      -13.732107     -142.793989        0.000000        0.000000        0.000000
        0.480978        0.001565      -13.903384      -30.271591        0.000000        0.000000        0.000000
        0.482957       -0.025903      -13.851385       82.813553        0.000000        0.000000        0.000000
        0.484936       -0.053048      -13.577046      194.390368        0.000000        0.000000        0.000000
        0.486916       -0.079435      -13.085374      302.415466        0.000000        0.000000        0.000000
        0.488895       -0.104643      -12.385358      404.910657        0.000000        0.000000        0.000000
        0.490874       -0.128271      -11.489799      499.999265        0.000000        0.000000        0.000000
        0.492854       -0.149950      -10.415082      585.940575        0.000000        0.000000        0.000000
        0.494833       -0.169343       -9.180867      661.161790        0.000000        0.000000        0.000000
        0.496812       -0.186158       -7.809736      724.286906        0.000000        0.000000        0.000000
        0.498792       -0.200149       -6.326772      774.161968        0.000000        0.000000        0.000000
        0.500771       -0.211120       -4.759104      809.876252        0.000000        0.000000        0.000000
        0.502750       -0.218933       -3.135403      830.778987        0.000000        0.000000        0.000000
        0.504730       -0.223506       -1.485363      836.491297        0.000000        0.000000        0.000000
        0.506709       -0.224817        0.160852      826.913156        0.000000        0.000000        0.000000
        0.508688       -0.222903        1.773154      802.225225        0.000000        0.000000        0.000000
        0.510668       -0.217860        3.322091      762.885529        0.000000        0.000000        0.000000
        0.512647       -0.209842        4.779380      709.621052        0.000000        0.000000        0.000000
        0.514626       -0.199057        6.118433      643.414387        0.000000        0.000000        0.000000
        0.516606       -0.185763        7.314840      565.485695        0.000000        0.000000        0.000000
        0.518585       -0.170263        8.346820      477.270305        0.000000        0.000000        0.000000
        0.520564       -0.152902        9.195620      380.392365        0.000000        0.000000        0.000000
        0.522544       -0.134057        9.845857      276.635017        0.000000        0.000000        0.000000
        0.524523       -0.114133       10.285806      167.907668        0.000000        0.000000        0.000000
        0.526502       -0.093555       10.507608       56.210931        0.000000        0.000000        0.000000
        0.528482       -0.072757       10.507421      -56.400104        0.000000        0.000000        0.000000
